id_election;id_brut_miom;code_departement;libelle_departement;code_canton;libelle_canton;code_commune;libelle_commune;code_circonscription;libelle_circonscription;code_bv;inscrits;abstentions;votants;blancs;nuls;exprimes;ratio_abstentions_inscrits;ratio_votants_inscrits;ratio_blancs_inscrits;ratio_blancs_votants;ratio_nuls_inscrits;ratio_nuls_votants;ratio_exprimes_inscrits;ratio_exprimes_votants
2008_muni_t2;69194_0001;69;Rhone;;;69194;Saint-Didier-Au-Mont-D'Or;;;0001;858;368;490;;8;482;42.89;57.11;;;0.93;1.63;56.18;98.37
2008_muni_t2;69194_0002;69;Rhone;;;69194;Saint-Didier-Au-Mont-D'Or;;;0002;936;390;546;;7;539;41.67;58.33;;;0.75;1.28;57.59;98.72
2008_muni_t2;69194_0003;69;Rhone;;;69194;Saint-Didier-Au-Mont-D'Or;;;0003;686;292;394;;8;386;42.57;57.43;;;1.17;2.03;56.27;97.97
2008_muni_t2;69194_0004;69;Rhone;;;69194;Saint-Didier-Au-Mont-D'Or;;;0004;632;271;361;;6;355;42.88;57.12;;;0.95;1.66;56.17;98.34
2008_muni_t2;69194_0005;69;Rhone;;;69194;Saint-Didier-Au-Mont-D'Or;;;0005;1037;449;588;;14;574;43.3;56.7;;;1.35;2.38;55.35;97.62
2008_muni_t2;69194_0006;69;Rhone;;;69194;Saint-Didier-Au-Mont-D'Or;;;0006;1024;444;580;;11;569;43.36;56.64;;;1.07;1.9;55.57;98.1
2008_muni_t2;69199_0001;69;Rhone;;;69199;Saint-Fons;;;0001;667;247;420;;9;411;37.03;62.97;;;1.35;2.14;61.62;97.86
2008_muni_t2;69199_0002;69;Rhone;;;69199;Saint-Fons;;;0002;656;247;409;;11;398;37.65;62.35;;;1.68;2.69;60.67;97.31
2008_muni_t2;69199_0003;69;Rhone;;;69199;Saint-Fons;;;0003;819;331;488;;7;481;40.42;59.58;;;0.85;1.43;58.73;98.57
2008_muni_t2;69199_0004;69;Rhone;;;69199;Saint-Fons;;;0004;635;330;305;;2;303;51.97;48.03;;;0.31;0.66;47.72;99.34
2008_muni_t2;69199_0005;69;Rhone;;;69199;Saint-Fons;;;0005;667;285;382;;5;377;42.73;57.27;;;0.75;1.31;56.52;98.69
2008_muni_t2;69199_0006;69;Rhone;;;69199;Saint-Fons;;;0006;669;250;419;;7;412;37.37;62.63;;;1.05;1.67;61.58;98.33
2008_muni_t2;69199_0007;69;Rhone;;;69199;Saint-Fons;;;0007;697;268;429;;2;427;38.45;61.55;;;0.29;0.47;61.26;99.53
2008_muni_t2;69199_0008;69;Rhone;;;69199;Saint-Fons;;;0008;578;223;355;;10;345;38.58;61.42;;;1.73;2.82;59.69;97.18
2008_muni_t2;69199_0009;69;Rhone;;;69199;Saint-Fons;;;0009;674;237;437;;10;427;35.16;64.84;;;1.48;2.29;63.35;97.71
2008_muni_t2;69199_0010;69;Rhone;;;69199;Saint-Fons;;;0010;783;324;459;;9;450;41.38;58.62;;;1.15;1.96;57.47;98.04
2008_muni_t2;69199_0011;69;Rhone;;;69199;Saint-Fons;;;0011;929;414;515;;5;510;44.56;55.44;;;0.54;0.97;54.9;99.03
2008_muni_t2;69202_0001;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0001;833;294;539;;2;537;35.29;64.71;;;0.24;0.37;64.47;99.63
2008_muni_t2;69202_0002;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0002;1073;429;644;;6;638;39.98;60.02;;;0.56;0.93;59.46;99.07
2008_muni_t2;69202_0003;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0003;869;306;563;;1;562;35.21;64.79;;;0.12;0.18;64.67;99.82
2008_muni_t2;69202_0004;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0004;912;328;584;;3;581;35.96;64.04;;;0.33;0.51;63.71;99.49
2008_muni_t2;69202_0005;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0005;744;312;432;;4;428;41.94;58.06;;;0.54;0.93;57.53;99.07
2008_muni_t2;69202_0006;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0006;746;289;457;;2;455;38.74;61.26;;;0.27;0.44;60.99;99.56
2008_muni_t2;69202_0007;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0007;945;359;586;;9;577;37.99;62.01;;;0.95;1.54;61.06;98.46
2008_muni_t2;69202_0008;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0008;744;324;420;;10;410;43.55;56.45;;;1.34;2.38;55.11;97.62
2008_muni_t2;69202_0009;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0009;690;328;362;;13;349;47.54;52.46;;;1.88;3.59;50.58;96.41
2008_muni_t2;69202_0010;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0010;715;319;396;;6;390;44.62;55.38;;;0.84;1.52;54.55;98.48
2008_muni_t2;69202_0011;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0011;767;385;382;;5;377;50.2;49.8;;;0.65;1.31;49.15;98.69
2008_muni_t2;69202_0012;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0012;781;264;517;;10;507;33.8;66.2;;;1.28;1.93;64.92;98.07
2008_muni_t2;69202_0013;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0013;791;288;503;;3;500;36.41;63.59;;;0.38;0.6;63.21;99.4
2008_muni_t2;69202_0014;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0014;1031;426;605;;13;592;41.32;58.68;;;1.26;2.15;57.42;97.85
2008_muni_t2;69202_0015;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0015;658;212;446;;4;442;32.22;67.78;;;0.61;0.9;67.17;99.1
2008_muni_t2;69202_0016;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0016;933;472;461;;9;452;50.59;49.41;;;0.96;1.95;48.45;98.05
2008_muni_t2;69202_0017;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0017;1039;395;644;;4;640;38.02;61.98;;;0.38;0.62;61.6;99.38
2008_muni_t2;69202_0018;69;Rhone;;;69202;Sainte-Foy-Lès-Lyon;;;0018;768;324;444;;4;440;42.19;57.81;;;0.52;0.9;57.29;99.1
2008_muni_t2;69204_0001;69;Rhone;;;69204;Saint-Genis-Laval;;;0001;970;418;552;;14;538;43.09;56.91;;;1.44;2.54;55.46;97.46
2008_muni_t2;69204_0002;69;Rhone;;;69204;Saint-Genis-Laval;;;0002;947;404;543;;2;541;42.66;57.34;;;0.21;0.37;57.13;99.63
2008_muni_t2;69204_0003;69;Rhone;;;69204;Saint-Genis-Laval;;;0003;1129;426;703;;13;690;37.73;62.27;;;1.15;1.85;61.12;98.15
2008_muni_t2;69204_0004;69;Rhone;;;69204;Saint-Genis-Laval;;;0004;1102;424;678;;7;671;38.48;61.52;;;0.64;1.03;60.89;98.97
2008_muni_t2;69204_0005;69;Rhone;;;69204;Saint-Genis-Laval;;;0005;941;399;542;;9;533;42.4;57.6;;;0.96;1.66;56.64;98.34
2008_muni_t2;69204_0006;69;Rhone;;;69204;Saint-Genis-Laval;;;0006;1040;523;517;;9;508;50.29;49.71;;;0.87;1.74;48.85;98.26
2008_muni_t2;69204_0007;69;Rhone;;;69204;Saint-Genis-Laval;;;0007;1196;614;582;;9;573;51.34;48.66;;;0.75;1.55;47.91;98.45
2008_muni_t2;69204_0008;69;Rhone;;;69204;Saint-Genis-Laval;;;0008;961;370;591;;5;586;38.5;61.5;;;0.52;0.85;60.98;99.15
2008_muni_t2;69204_0009;69;Rhone;;;69204;Saint-Genis-Laval;;;0009;804;276;528;;5;523;34.33;65.67;;;0.62;0.95;65.05;99.05
2008_muni_t2;69204_0010;69;Rhone;;;69204;Saint-Genis-Laval;;;0010;1020;451;569;;2;567;44.22;55.78;;;0.2;0.35;55.59;99.65
2008_muni_t2;69204_0011;69;Rhone;;;69204;Saint-Genis-Laval;;;0011;870;364;506;;11;495;41.84;58.16;;;1.26;2.17;56.9;97.83
2008_muni_t2;69204_0012;69;Rhone;;;69204;Saint-Genis-Laval;;;0012;968;542;426;;5;421;55.99;44.01;;;0.52;1.17;43.49;98.83
2008_muni_t2;69204_0013;69;Rhone;;;69204;Saint-Genis-Laval;;;0013;1074;449;625;;13;612;41.81;58.19;;;1.21;2.08;56.98;97.92
2008_muni_t2;69204_0014;69;Rhone;;;69204;Saint-Genis-Laval;;;0014;888;412;476;;7;469;46.4;53.6;;;0.79;1.47;52.82;98.53
2008_muni_t2;69244_0001;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0001;975;448;527;;11;516;45.95;54.05;;;1.13;2.09;52.92;97.91
2008_muni_t2;69244_0002;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0002;963;527;436;;16;420;54.72;45.28;;;1.66;3.67;43.61;96.33
2008_muni_t2;69244_0003;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0003;945;394;551;;17;534;41.69;58.31;;;1.8;3.09;56.51;96.91
2008_muni_t2;69244_0004;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0004;910;348;562;;13;549;38.24;61.76;;;1.43;2.31;60.33;97.69
2008_muni_t2;69244_0005;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0005;925;378;547;;15;532;40.86;59.14;;;1.62;2.74;57.51;97.26
2008_muni_t2;69244_0006;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0006;931;422;509;;12;497;45.33;54.67;;;1.29;2.36;53.38;97.64
2008_muni_t2;69244_0007;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0007;910;401;509;;16;493;44.07;55.93;;;1.76;3.14;54.18;96.86
2008_muni_t2;69244_0008;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0008;758;373;385;;8;377;49.21;50.79;;;1.06;2.08;49.74;97.92
2008_muni_t2;69244_0009;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0009;892;482;410;;10;400;54.04;45.96;;;1.12;2.44;44.84;97.56
2008_muni_t2;69244_0010;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0010;825;397;428;;9;419;48.12;51.88;;;1.09;2.1;50.79;97.9
2008_muni_t2;69244_0011;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0011;808;384;424;;19;405;47.52;52.48;;;2.35;4.48;50.12;95.52
2008_muni_t2;69244_0012;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0012;863;402;461;;6;455;46.58;53.42;;;0.7;1.3;52.72;98.7
2008_muni_t2;69244_0013;69;Rhone;;;69244;Tassin-La-Demi-Lune;;;0013;1135;637;498;;16;482;56.12;43.88;;;1.41;3.21;42.47;96.79
2008_muni_t2;69264_0001;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0001;1053;445;608;;6;602;42.26;57.74;;;0.57;0.99;57.17;99.01
2008_muni_t2;69264_0002;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0002;881;357;524;;11;513;40.52;59.48;;;1.25;2.1;58.23;97.9
2008_muni_t2;69264_0003;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0003;963;445;518;;11;507;46.21;53.79;;;1.14;2.12;52.65;97.88
2008_muni_t2;69264_0004;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0004;1081;432;649;;16;633;39.96;60.04;;;1.48;2.47;58.56;97.53
2008_muni_t2;69264_0005;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0005;814;300;514;;11;503;36.86;63.14;;;1.35;2.14;61.79;97.86
2008_muni_t2;69264_0006;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0006;1023;423;600;;10;590;41.35;58.65;;;0.98;1.67;57.67;98.33
2008_muni_t2;69264_0007;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0007;1012;352;660;;12;648;34.78;65.22;;;1.19;1.82;64.03;98.18
2008_muni_t2;69264_0008;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0008;837;302;535;;11;524;36.08;63.92;;;1.31;2.06;62.6;97.94
2008_muni_t2;69264_0009;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0009;811;335;476;;12;464;41.31;58.69;;;1.48;2.52;57.21;97.48
2008_muni_t2;69264_0010;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0010;1054;516;538;;10;528;48.96;51.04;;;0.95;1.86;50.09;98.14
2008_muni_t2;69264_0011;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0011;973;428;545;;6;539;43.99;56.01;;;0.62;1.1;55.4;98.9
2008_muni_t2;69264_0012;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0012;963;467;496;;5;491;48.49;51.51;;;0.52;1.01;50.99;98.99
2008_muni_t2;69264_0013;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0013;865;407;458;;9;449;47.05;52.95;;;1.04;1.97;51.91;98.03
2008_muni_t2;69264_0014;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0014;885;367;518;;13;505;41.47;58.53;;;1.47;2.51;57.06;97.49
2008_muni_t2;69264_0015;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0015;999;451;548;;11;537;45.15;54.85;;;1.1;2.01;53.75;97.99
2008_muni_t2;69264_0016;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0016;1005;435;570;;13;557;43.28;56.72;;;1.29;2.28;55.42;97.72
2008_muni_t2;69264_0017;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0017;911;431;480;;16;464;47.31;52.69;;;1.76;3.33;50.93;96.67
2008_muni_t2;69264_0018;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0018;779;369;410;;9;401;47.37;52.63;;;1.16;2.2;51.48;97.8
2008_muni_t2;69264_0019;69;Rhone;;;69264;Villefranche-Sur-Saône;;;0019;750;276;474;;16;458;36.8;63.2;;;2.13;3.38;61.07;96.62
2008_muni_t2;69266_0001;69;Rhone;;;69266;Villeurbanne;;;0001;1005;519;486;;17;469;51.64;48.36;;;1.69;3.5;46.67;96.5
2008_muni_t2;69266_0002;69;Rhone;;;69266;Villeurbanne;;;0002;1054;485;569;;12;557;46.02;53.98;;;1.14;2.11;52.85;97.89
2008_muni_t2;69266_0003;69;Rhone;;;69266;Villeurbanne;;;0003;1073;537;536;;16;520;50.05;49.95;;;1.49;2.99;48.46;97.01
2008_muni_t2;69266_0004;69;Rhone;;;69266;Villeurbanne;;;0004;740;380;360;;8;352;51.35;48.65;;;1.08;2.22;47.57;97.78
2008_muni_t2;69266_0005;69;Rhone;;;69266;Villeurbanne;;;0005;1062;562;500;;9;491;52.92;47.08;;;0.85;1.8;46.23;98.2
2008_muni_t2;69266_0006;69;Rhone;;;69266;Villeurbanne;;;0006;1432;736;696;;18;678;51.4;48.6;;;1.26;2.59;47.35;97.41
2008_muni_t2;69266_0007;69;Rhone;;;69266;Villeurbanne;;;0007;1304;640;664;;13;651;49.08;50.92;;;1.0;1.96;49.92;98.04
2008_muni_t2;69266_0008;69;Rhone;;;69266;Villeurbanne;;;0008;938;567;371;;9;362;60.45;39.55;;;0.96;2.43;38.59;97.57
2008_muni_t2;69266_0009;69;Rhone;;;69266;Villeurbanne;;;0009;1130;589;541;;12;529;52.12;47.88;;;1.06;2.22;46.81;97.78
2008_muni_t2;69266_0010;69;Rhone;;;69266;Villeurbanne;;;0010;1225;701;524;;25;499;57.22;42.78;;;2.04;4.77;40.73;95.23
2008_muni_t2;69266_0011;69;Rhone;;;69266;Villeurbanne;;;0011;942;513;429;;15;414;54.46;45.54;;;1.59;3.5;43.95;96.5
2008_muni_t2;69266_0012;69;Rhone;;;69266;Villeurbanne;;;0012;1094;617;477;;15;462;56.4;43.6;;;1.37;3.14;42.23;96.86
2008_muni_t2;69266_0013;69;Rhone;;;69266;Villeurbanne;;;0013;993;519;474;;24;450;52.27;47.73;;;2.42;5.06;45.32;94.94
2008_muni_t2;69266_0014;69;Rhone;;;69266;Villeurbanne;;;0014;1276;691;585;;19;566;54.15;45.85;;;1.49;3.25;44.36;96.75
2008_muni_t2;69266_0015;69;Rhone;;;69266;Villeurbanne;;;0015;1145;556;589;;9;580;48.56;51.44;;;0.79;1.53;50.66;98.47
2008_muni_t2;69266_0016;69;Rhone;;;69266;Villeurbanne;;;0016;1254;569;685;;9;676;45.37;54.63;;;0.72;1.31;53.91;98.69
2008_muni_t2;69266_0017;69;Rhone;;;69266;Villeurbanne;;;0017;916;469;447;;10;437;51.2;48.8;;;1.09;2.24;47.71;97.76
2008_muni_t2;69266_0018;69;Rhone;;;69266;Villeurbanne;;;0018;1308;622;686;;20;666;47.55;52.45;;;1.53;2.92;50.92;97.08
2008_muni_t2;69266_0019;69;Rhone;;;69266;Villeurbanne;;;0019;1164;683;481;;15;466;58.68;41.32;;;1.29;3.12;40.03;96.88
2008_muni_t2;69266_0020;69;Rhone;;;69266;Villeurbanne;;;0020;1005;542;463;;9;454;53.93;46.07;;;0.9;1.94;45.17;98.06
2008_muni_t2;69266_0021;69;Rhone;;;69266;Villeurbanne;;;0021;730;444;286;;11;275;60.82;39.18;;;1.51;3.85;37.67;96.15
2008_muni_t2;69266_0022;69;Rhone;;;69266;Villeurbanne;;;0022;832;484;348;;10;338;58.17;41.83;;;1.2;2.87;40.62;97.13
2008_muni_t2;69266_0023;69;Rhone;;;69266;Villeurbanne;;;0023;1266;774;492;;12;480;61.14;38.86;;;0.95;2.44;37.91;97.56
2008_muni_t2;69266_0024;69;Rhone;;;69266;Villeurbanne;;;0024;1072;564;508;;16;492;52.61;47.39;;;1.49;3.15;45.9;96.85
2008_muni_t2;69266_0025;69;Rhone;;;69266;Villeurbanne;;;0025;1309;712;597;;18;579;54.39;45.61;;;1.38;3.02;44.23;96.98
2008_muni_t2;69266_0026;69;Rhone;;;69266;Villeurbanne;;;0026;798;397;401;;6;395;49.75;50.25;;;0.75;1.5;49.5;98.5
2008_muni_t2;69266_0027;69;Rhone;;;69266;Villeurbanne;;;0027;1387;788;599;;17;582;56.81;43.19;;;1.23;2.84;41.96;97.16
2008_muni_t2;69266_0028;69;Rhone;;;69266;Villeurbanne;;;0028;1132;561;571;;15;556;49.56;50.44;;;1.33;2.63;49.12;97.37
2008_muni_t2;69266_0029;69;Rhone;;;69266;Villeurbanne;;;0029;1303;615;688;;17;671;47.2;52.8;;;1.3;2.47;51.5;97.53
2008_muni_t2;69266_0030;69;Rhone;;;69266;Villeurbanne;;;0030;844;428;416;;9;407;50.71;49.29;;;1.07;2.16;48.22;97.84
2008_muni_t2;69266_0031;69;Rhone;;;69266;Villeurbanne;;;0031;1010;548;462;;4;458;54.26;45.74;;;0.4;0.87;45.35;99.13
2008_muni_t2;69266_0032;69;Rhone;;;69266;Villeurbanne;;;0032;1283;766;517;;6;511;59.7;40.3;;;0.47;1.16;39.83;98.84
2008_muni_t2;69266_0033;69;Rhone;;;69266;Villeurbanne;;;0033;1296;776;520;;13;507;59.88;40.12;;;1.0;2.5;39.12;97.5
2008_muni_t2;69266_0034;69;Rhone;;;69266;Villeurbanne;;;0034;1313;715;598;;15;583;54.46;45.54;;;1.14;2.51;44.4;97.49
2008_muni_t2;69266_0035;69;Rhone;;;69266;Villeurbanne;;;0035;1253;645;608;;25;583;51.48;48.52;;;2.0;4.11;46.53;95.89
2008_muni_t2;69266_0036;69;Rhone;;;69266;Villeurbanne;;;0036;1355;749;606;;14;592;55.28;44.72;;;1.03;2.31;43.69;97.69
2008_muni_t2;69266_0037;69;Rhone;;;69266;Villeurbanne;;;0037;1108;486;622;;11;611;43.86;56.14;;;0.99;1.77;55.14;98.23
2008_muni_t2;69266_0038;69;Rhone;;;69266;Villeurbanne;;;0038;1187;561;626;;7;619;47.26;52.74;;;0.59;1.12;52.15;98.88
2008_muni_t2;69266_0039;69;Rhone;;;69266;Villeurbanne;;;0039;927;459;468;;11;457;49.51;50.49;;;1.19;2.35;49.3;97.65
2008_muni_t2;69266_0040;69;Rhone;;;69266;Villeurbanne;;;0040;1075;535;540;;10;530;49.77;50.23;;;0.93;1.85;49.3;98.15
2008_muni_t2;69266_0041;69;Rhone;;;69266;Villeurbanne;;;0041;1156;542;614;;19;595;46.89;53.11;;;1.64;3.09;51.47;96.91
2008_muni_t2;69266_0042;69;Rhone;;;69266;Villeurbanne;;;0042;1296;625;671;;14;657;48.23;51.77;;;1.08;2.09;50.69;97.91
2008_muni_t2;69266_0043;69;Rhone;;;69266;Villeurbanne;;;0043;1017;476;541;;9;532;46.8;53.2;;;0.88;1.66;52.31;98.34
2008_muni_t2;69266_0044;69;Rhone;;;69266;Villeurbanne;;;0044;935;474;461;;14;447;50.7;49.3;;;1.5;3.04;47.81;96.96
2008_muni_t2;69266_0045;69;Rhone;;;69266;Villeurbanne;;;0045;1154;607;547;;17;530;52.6;47.4;;;1.47;3.11;45.93;96.89
2008_muni_t2;69266_0046;69;Rhone;;;69266;Villeurbanne;;;0046;971;507;464;;17;447;52.21;47.79;;;1.75;3.66;46.04;96.34
2008_muni_t2;69266_0047;69;Rhone;;;69266;Villeurbanne;;;0047;1156;681;475;;12;463;58.91;41.09;;;1.04;2.53;40.05;97.47
2008_muni_t2;69266_0048;69;Rhone;;;69266;Villeurbanne;;;0048;1201;591;610;;6;604;49.21;50.79;;;0.5;0.98;50.29;99.02
2008_muni_t2;69266_0049;69;Rhone;;;69266;Villeurbanne;;;0049;1377;755;622;;13;609;54.83;45.17;;;0.94;2.09;44.23;97.91
2008_muni_t2;69266_0050;69;Rhone;;;69266;Villeurbanne;;;0050;886;502;384;;5;379;56.66;43.34;;;0.56;1.3;42.78;98.7
2008_muni_t2;69266_0051;69;Rhone;;;69266;Villeurbanne;;;0051;1298;761;537;;10;527;58.63;41.37;;;0.77;1.86;40.6;98.14
2008_muni_t2;69266_0052;69;Rhone;;;69266;Villeurbanne;;;0052;968;464;504;;13;491;47.93;52.07;;;1.34;2.58;50.72;97.42
2008_muni_t2;69266_0053;69;Rhone;;;69266;Villeurbanne;;;0053;1005;544;461;;12;449;54.13;45.87;;;1.19;2.6;44.68;97.4
2008_muni_t2;69266_0054;69;Rhone;;;69266;Villeurbanne;;;0054;960;559;401;;8;393;58.23;41.77;;;0.83;2.0;40.94;98.0
2008_muni_t2;69266_0055;69;Rhone;;;69266;Villeurbanne;;;0055;1274;705;569;;11;558;55.34;44.66;;;0.86;1.93;43.8;98.07
2008_muni_t2;69266_0056;69;Rhone;;;69266;Villeurbanne;;;0056;1289;621;668;;21;647;48.18;51.82;;;1.63;3.14;50.19;96.86
2008_muni_t2;69266_0057;69;Rhone;;;69266;Villeurbanne;;;0057;1431;785;646;;17;629;54.86;45.14;;;1.19;2.63;43.96;97.37
2008_muni_t2;69266_0058;69;Rhone;;;69266;Villeurbanne;;;0058;798;461;337;;10;327;57.77;42.23;;;1.25;2.97;40.98;97.03
2008_muni_t2;69266_0059;69;Rhone;;;69266;Villeurbanne;;;0059;1319;732;587;;15;572;55.5;44.5;;;1.14;2.56;43.37;97.44
2008_muni_t2;69266_0060;69;Rhone;;;69266;Villeurbanne;;;0060;1208;706;502;;16;486;58.44;41.56;;;1.32;3.19;40.23;96.81
2008_muni_t2;69266_0061;69;Rhone;;;69266;Villeurbanne;;;0061;1165;582;583;;11;572;49.96;50.04;;;0.94;1.89;49.1;98.11
2008_muni_t2;69266_0062;69;Rhone;;;69266;Villeurbanne;;;0062;1004;547;457;;13;444;54.48;45.52;;;1.29;2.84;44.22;97.16
2008_muni_t2;69266_0063;69;Rhone;;;69266;Villeurbanne;;;0063;965;597;368;;9;359;61.87;38.13;;;0.93;2.45;37.2;97.55
2008_muni_t2;69266_0064;69;Rhone;;;69266;Villeurbanne;;;0064;1438;844;594;;8;586;58.69;41.31;;;0.56;1.35;40.75;98.65
2008_muni_t2;69266_0065;69;Rhone;;;69266;Villeurbanne;;;0065;1066;548;518;;16;502;51.41;48.59;;;1.5;3.09;47.09;96.91
2008_muni_t2;69266_0066;69;Rhone;;;69266;Villeurbanne;;;0066;996;611;385;;9;376;61.35;38.65;;;0.9;2.34;37.75;97.66
2008_muni_t2;69266_0067;69;Rhone;;;69266;Villeurbanne;;;0067;951;513;438;;11;427;53.94;46.06;;;1.16;2.51;44.9;97.49
2008_muni_t2;69266_0068;69;Rhone;;;69266;Villeurbanne;;;0068;1071;608;463;;21;442;56.77;43.23;;;1.96;4.54;41.27;95.46
2008_muni_t2;69271_0001;69;Rhone;;;69271;Chassieu;;;0001;778;273;505;;15;490;35.09;64.91;;;1.93;2.97;62.98;97.03
2008_muni_t2;69271_0002;69;Rhone;;;69271;Chassieu;;;0002;818;237;581;;8;573;28.97;71.03;;;0.98;1.38;70.05;98.62
2008_muni_t2;69271_0003;69;Rhone;;;69271;Chassieu;;;0003;734;224;510;;21;489;30.52;69.48;;;2.86;4.12;66.62;95.88
2008_muni_t2;69271_0004;69;Rhone;;;69271;Chassieu;;;0004;877;368;509;;12;497;41.96;58.04;;;1.37;2.36;56.67;97.64
2008_muni_t2;69271_0005;69;Rhone;;;69271;Chassieu;;;0005;950;347;603;;19;584;36.53;63.47;;;2.0;3.15;61.47;96.85
2008_muni_t2;69271_0006;69;Rhone;;;69271;Chassieu;;;0006;976;320;656;;14;642;32.79;67.21;;;1.43;2.13;65.78;97.87
2008_muni_t2;69271_0007;69;Rhone;;;69271;Chassieu;;;0007;946;327;619;;18;601;34.57;65.43;;;1.9;2.91;63.53;97.09
2008_muni_t2;69271_0008;69;Rhone;;;69271;Chassieu;;;0008;982;303;679;;20;659;30.86;69.14;;;2.04;2.95;67.11;97.05
2008_muni_t2;69273_0001;69;Rhone;;;69273;Corbas;;;0001;871;272;599;;19;580;31.23;68.77;;;2.18;3.17;66.59;96.83
2008_muni_t2;69273_0002;69;Rhone;;;69273;Corbas;;;0002;986;305;681;;25;656;30.93;69.07;;;2.54;3.67;66.53;96.33
2008_muni_t2;69273_0003;69;Rhone;;;69273;Corbas;;;0003;820;242;578;;14;564;29.51;70.49;;;1.71;2.42;68.78;97.58
2008_muni_t2;69273_0004;69;Rhone;;;69273;Corbas;;;0004;1004;312;692;;17;675;31.08;68.92;;;1.69;2.46;67.23;97.54
2008_muni_t2;69273_0005;69;Rhone;;;69273;Corbas;;;0005;904;274;630;;15;615;30.31;69.69;;;1.66;2.38;68.03;97.62
2008_muni_t2;69273_0006;69;Rhone;;;69273;Corbas;;;0006;968;360;608;;24;584;37.19;62.81;;;2.48;3.95;60.33;96.05
2008_muni_t2;69273_0007;69;Rhone;;;69273;Corbas;;;0007;1039;408;631;;34;597;39.27;60.73;;;3.27;5.39;57.46;94.61
2008_muni_t2;69275_0001;69;Rhone;;;69275;Décines-Charpieu;;;0001;1649;904;745;;25;720;54.82;45.18;;;1.52;3.36;43.66;96.64
2008_muni_t2;69275_0002;69;Rhone;;;69275;Décines-Charpieu;;;0002;1662;811;851;;22;829;48.8;51.2;;;1.32;2.59;49.88;97.41
2008_muni_t2;69275_0003;69;Rhone;;;69275;Décines-Charpieu;;;0003;1620;808;812;;16;796;49.88;50.12;;;0.99;1.97;49.14;98.03
2008_muni_t2;69275_0004;69;Rhone;;;69275;Décines-Charpieu;;;0004;1505;787;718;;11;707;52.29;47.71;;;0.73;1.53;46.98;98.47
2008_muni_t2;69275_0005;69;Rhone;;;69275;Décines-Charpieu;;;0005;1273;679;594;;14;580;53.34;46.66;;;1.1;2.36;45.56;97.64
2008_muni_t2;69275_0006;69;Rhone;;;69275;Décines-Charpieu;;;0006;1209;606;603;;17;586;50.12;49.88;;;1.41;2.82;48.47;97.18
2008_muni_t2;69275_0007;69;Rhone;;;69275;Décines-Charpieu;;;0007;1182;593;589;;17;572;50.17;49.83;;;1.44;2.89;48.39;97.11
